,App Id,All Permissions,App Name,Category,Rating,Rating Count,Installs,Minimum Installs,Maximum Installs,Free,Price,Currency,Size,Minimum Android,Developer Id,Developer Website,Developer Email,Released,Last Updated,Content Rating,Privacy Policy,Ad Supported,In App Purchases,Editors Choice,Scraped Time
945,com.mi.android.globalpersonalassistant,"[{'permission': 'add or remove accounts', 'type': 'Identity'}, {'permission': 'find accounts on the device', 'type': 'Identity'}, {'permission': 'precise location (GPS and network-based)', 'type': 'Location'}, {'permission': 'approximate location (network-based)', 'type': 'Location'}, {'permission': 'read the contents of your USB storage', 'type': 'Storage'}, {'permission': 'modify or delete the contents of your USB storage', 'type': 'Storage'}, {'permission': 'read calendar events plus confidential information', 'type': 'Calendar'}, {'permission': 'read phone status and identity', 'type': 'Device ID & call information'}, {'permission': 'find accounts on the device', 'type': 'Contacts'}, {'permission': 'read your contacts', 'type': 'Contacts'}, {'permission': 'view Wi-Fi connections', 'type': 'Wi-Fi connection information'}, {'permission': 'retrieve running apps', 'type': 'Device & app history'}, {'permission': 'read phone status and identity', 'type': 'Phone'}, {'permission': 'read the contents of your USB storage', 'type': 'Photos/Media/Files'}, {'permission': 'modify or delete the contents of your USB storage', 'type': 'Photos/Media/Files'}, {'permission': 'prevent device from sleeping', 'type': 'Other'}, {'permission': 'modify system settings', 'type': 'Other'}, {'permission': 'read sync settings', 'type': 'Other'}, {'permission': 'draw over other apps', 'type': 'Other'}, {'permission': 'control vibration', 'type': 'Other'}, {'permission': 'create accounts and set passwords', 'type': 'Other'}, {'permission': 'toggle sync on and off', 'type': 'Other'}, {'permission': 'use accounts on the device', 'type': 'Other'}, {'permission': 'connect and disconnect from Wi-Fi', 'type': 'Other'}, {'permission': 'pair with Bluetooth devices', 'type': 'Other'}, {'permission': 'view network connections', 'type': 'Other'}, {'permission': 'run at startup', 'type': 'Other'}, {'permission': 'full network access', 'type': 'Other'}]",App vault,Tools,3.9,150490.0,"100,000,000+",100000000.0,377855490,True,0.0,USD,11M,5.0 and up,Xiaomi Inc.,http://www.xiaomi.com,global-miui-devadmin@xiaomi.com,"Apr 2, 2018","Jul 15, 2020",Everyone,http://www.mi.com/en/about/privacy/,False,False,False,2021-06-16 09:31:12
946,com.google.android.tv.remote.service,"[{'permission': 'read phone status and identity', 'type': 'Phone'}, {'permission': 'retrieve system internal state', 'type': 'Device & app history'}, {'permission': 'read sensitive log data', 'type': 'Device & app history'}, {'permission': 'read the contents of your USB storage', 'type': 'Storage'}, {'permission': 'modify or delete the contents of your USB storage', 'type': 'Storage'}, {'permission': 'approximate location (network-based)', 'type': 'Location'}, {'permission': 'read phone status and identity', 'type': 'Device ID & call information'}, {'permission': 'view Wi-Fi connections', 'type': 'Wi-Fi connection information'}, {'permission': 'read the contents of your USB storage', 'type': 'Photos/Media/Files'}, {'permission': 'modify or delete the contents of your USB storage', 'type': 'Photos/Media/Files'}, {'permission': 'prevent device from sleeping', 'type': 'Other'}, {'permission': 'connect and disconnect from Wi-Fi', 'type': 'Other'}, {'permission': 'pair with Bluetooth devices', 'type': 'Other'}, {'permission': 'access Bluetooth settings', 'type': 'Other'}, {'permission': 'draw over other apps', 'type': 'Other'}, {'permission': 'read Google service configuration', 'type': 'Other'}, {'permission': 'view network connections', 'type': 'Other'}, {'permission': 'run at startup', 'type': 'Other'}, {'permission': 'full network access', 'type': 'Other'}, {'permission': 'change your audio settings', 'type': 'Other'}]",Android TV Remote Service,Tools,3.0,6.0,"50,000,000+",50000000.0,78084783,True,0.0,USD,1.8M,7.0 and up,Google LLC,http://developer.android.com/tv,apps-help@google.com,"Mar 15, 2017","Jun 14, 2021",Everyone,http://www.google.com/policies/privacy,False,False,False,2021-06-16 14:21:33
947,com.sonymobile.moviecreator.rmm,"[{'permission': 'read the contents of your USB storage', 'type': 'Storage'}, {'permission': 'modify or delete the contents of your USB storage', 'type': 'Storage'}, {'permission': 'read the contents of your USB storage', 'type': 'Photos/Media/Files'}, {'permission': 'modify or delete the contents of your USB storage', 'type': 'Photos/Media/Files'}, {'permission': 'view network connections', 'type': 'Other'}, {'permission': 'run at startup', 'type': 'Other'}, {'permission': 'prevent device from sleeping', 'type': 'Other'}, {'permission': 'full network access', 'type': 'Other'}]",Movie Creator,Photography,4.5,1238.0,"100,000,000+",100000000.0,107640468,True,0.0,USD,Varies with device,Varies with device,Sony Corporation,http://www.sonymobile.com,apps@sonymobile.com,"Mar 3, 2015","Oct 05, 2020",Everyone,http://www.sonymobile.com/global-en/legal/privacy/,False,False,False,2021-06-16 12:03:44
948,com.sonymobile.androidapp.cameraaddon.areffect,"[{'permission': 'modify or delete the contents of your USB storage', 'type': 'Photos/Media/Files'}, {'permission': 'read the contents of your USB storage', 'type': 'Photos/Media/Files'}, {'permission': 'modify or delete the contents of your USB storage', 'type': 'Storage'}, {'permission': 'read the contents of your USB storage', 'type': 'Storage'}, {'permission': 'record audio', 'type': 'Microphone'}, {'permission': 'take pictures and videos', 'type': 'Camera'}, {'permission': 'full network access', 'type': 'Other'}, {'permission': 'prevent device from sleeping', 'type': 'Other'}, {'permission': 'view network connections', 'type': 'Other'}]",AR effect,Photography,3.9,91252.0,"100,000,000+",100000000.0,156285350,True,0.0,USD,Varies with device,Varies with device,Sony Corporation,http://www.sonymobile.com,apps@sonymobile.com,"Dec 6, 2013","Sep 18, 2020",Everyone,http://www.sonymobile.com/privacy/,False,False,False,2021-06-16 07:41:43
949,com.sonyericsson.album,"[{'permission': 'read phone status and identity', 'type': 'Phone'}, {'permission': 'modify or delete the contents of your USB storage', 'type': 'Photos/Media/Files'}, {'permission': 'read the contents of your USB storage', 'type': 'Photos/Media/Files'}, {'permission': 'read phone status and identity', 'type': 'Device ID & call information'}, {'permission': 'find accounts on the device', 'type': 'Identity'}, {'permission': 'add or remove accounts', 'type': 'Identity'}, {'permission': 'read your contacts', 'type': 'Contacts'}, {'permission': 'find accounts on the device', 'type': 'Contacts'}, {'permission': 'modify your contacts', 'type': 'Contacts'}, {'permission': 'view Wi-Fi connections', 'type': 'Wi-Fi connection information'}, {'permission': 'modify or delete the contents of your USB storage', 'type': 'Storage'}, {'permission': 'read the contents of your USB storage', 'type': 'Storage'}, {'permission': 'control Near Field Communication', 'type': 'Other'}, {'permission': 'pair with Bluetooth devices', 'type': 'Other'}, {'permission': 'connect and disconnect from Wi-Fi', 'type': 'Other'}, {'permission': 'control vibration', 'type': 'Other'}, {'permission': 'send sticky broadcast', 'type': 'Other'}, {'permission': 'install shortcuts', 'type': 'Other'}, {'permission': 'read sync settings', 'type': 'Other'}, {'permission': 'run at startup', 'type': 'Other'}, {'permission': 'toggle sync on and off', 'type': 'Other'}, {'permission': 'create accounts and set passwords', 'type': 'Other'}, {'permission': 'prevent device from sleeping', 'type': 'Other'}, {'permission': 'view network connections', 'type': 'Other'}, {'permission': 'use accounts on the device', 'type': 'Other'}, {'permission': 'set wallpaper', 'type': 'Other'}, {'permission': 'full network access', 'type': 'Other'}]",Album,Photography,4.2,292759.0,"100,000,000+",100000000.0,172498920,True,0.0,USD,Varies with device,4.4 and up,Sony Corporation,http://www.sonymobile.com,apps@sonymobile.com,"Mar 19, 2015","Nov 02, 2020",Everyone,http://www.sonymobile.com/global-en/legal/privacy/,False,False,False,2021-06-16 07:58:19
950,com.samsung.android.app.aodservice,"[{'permission': 'read the contents of your USB storage', 'type': 'Photos/Media/Files'}, {'permission': 'modify or delete the contents of your USB storage', 'type': 'Photos/Media/Files'}, {'permission': 'read phone status and identity', 'type': 'Device ID & call information'}, {'permission': 'read phone status and identity', 'type': 'Phone'}, {'permission': 'read the contents of your USB storage', 'type': 'Storage'}, {'permission': 'modify or delete the contents of your USB storage', 'type': 'Storage'}, {'permission': ""add or modify calendar events and send email to guests without owners' knowledge"", 'type': 'Calendar'}, {'permission': 'read calendar events plus confidential information', 'type': 'Calendar'}, {'permission': 'limit number of running processes', 'type': 'Other'}, {'permission': 'set an alarm', 'type': 'Other'}, {'permission': 'prevent device from sleeping', 'type': 'Other'}, {'permission': 'modify system settings', 'type': 'Other'}, {'permission': 'draw over other apps', 'type': 'Other'}, {'permission': 'view network connections', 'type': 'Other'}, {'permission': 'run at startup', 'type': 'Other'}, {'permission': 'full network access', 'type': 'Other'}, {'permission': 'expand/collapse status bar', 'type': 'Other'}, {'permission': 'control vibration', 'type': 'Other'}]",[Samsung] Always On Display,Tools,4.3,128830.0,"500,000,000+",500000000.0,738935047,True,0.0,USD,Varies with device,Varies with device,"Samsung Electronics Co.,  Ltd.",,sec.systemui@samsung.com,"Jan 19, 2021","Mar 29, 2021",Everyone,http://www.samsung.com/us/common/privacy.html,False,False,False,2021-06-16 11:50:13
951,com.samsung.knox.securefolder,"[{'permission': 'read calendar events plus confidential information', 'type': 'Calendar'}, {'permission': ""add or modify calendar events and send email to guests without owners' knowledge"", 'type': 'Calendar'}, {'permission': 'read your contacts', 'type': 'Contacts'}, {'permission': 'modify your contacts', 'type': 'Contacts'}, {'permission': 'read phone status and identity', 'type': 'Phone'}, {'permission': 'read the contents of your USB storage', 'type': 'Photos/Media/Files'}, {'permission': 'modify or delete the contents of your USB storage', 'type': 'Photos/Media/Files'}, {'permission': 'read the contents of your USB storage', 'type': 'Storage'}, {'permission': 'modify or delete the contents of your USB storage', 'type': 'Storage'}, {'permission': 'view Wi-Fi connections', 'type': 'Wi-Fi connection information'}, {'permission': 'read phone status and identity', 'type': 'Device ID & call information'}, {'permission': 'view network connections', 'type': 'Other'}, {'permission': 'expand/collapse status bar', 'type': 'Other'}, {'permission': 'full network access', 'type': 'Other'}, {'permission': 'run at startup', 'type': 'Other'}, {'permission': 'limit number of running processes', 'type': 'Other'}, {'permission': 'draw over other apps', 'type': 'Other'}, {'permission': 'control vibration', 'type': 'Other'}, {'permission': 'prevent device from sleeping', 'type': 'Other'}, {'permission': 'modify system settings', 'type': 'Other'}, {'permission': 'install shortcuts', 'type': 'Other'}, {'permission': 'uninstall shortcuts', 'type': 'Other'}]",Secure Folder,Business,4.2,188987.0,"1,000,000,000+",1000000000.0,1410817280,True,0.0,USD,8.6M,7.0 and up,"Samsung Electronics Co.,  Ltd.",,secfolder@samsung.com,"Jun 9, 2017","Jan 31, 2018",Everyone,https://account.samsung.com/membership/pp,False,False,False,2021-06-16 06:23:05
952,com.google.android.youtube.tv,"[{'permission': 'find accounts on the device', 'type': 'Identity'}, {'permission': 'record audio', 'type': 'Microphone'}, {'permission': 'find accounts on the device', 'type': 'Contacts'}, {'permission': 'view Wi-Fi connections', 'type': 'Wi-Fi connection information'}, {'permission': 'change your audio settings', 'type': 'Other'}, {'permission': 'prevent device from sleeping', 'type': 'Other'}, {'permission': 'run at startup', 'type': 'Other'}, {'permission': 'view network connections', 'type': 'Other'}, {'permission': 'full network access', 'type': 'Other'}, {'permission': 'read Google service configuration', 'type': 'Other'}, {'permission': 'use accounts on the device', 'type': 'Other'}]",YouTube for Android TV,Entertainment,2.1,1062.0,"100,000,000+",100000000.0,100969257,True,0.0,USD,Varies with device,5.0 and up,Google LLC,https://support.google.com/youtube?p=yt_androidtv,apps-help@google.com,"Nov 3, 2014","May 12, 2021",Teen,http://www.google.com/policies/privacy,True,False,False,2021-06-16 11:01:21
953,com.google.android.apps.assistant,"[{'permission': 'view Wi-Fi connections', 'type': 'Wi-Fi connection information'}, {'permission': 'read phone status and identity', 'type': 'Phone'}, {'permission': 'directly call phone numbers', 'type': 'Phone'}, {'permission': 'directly call any phone numbers', 'type': 'Phone'}, {'permission': 'read your contacts', 'type': 'Contacts'}, {'permission': 'find accounts on the device', 'type': 'Contacts'}, {'permission': 'read phone status and identity', 'type': 'Device ID & call information'}, {'permission': 'find accounts on the device', 'type': 'Identity'}, {'permission': 'record audio', 'type': 'Microphone'}, {'permission': 'send SMS messages', 'type': 'SMS'}, {'permission': 'read your text messages (SMS or MMS)', 'type': 'SMS'}, {'permission': 'edit your text messages (SMS or MMS)', 'type': 'SMS'}, {'permission': 'access Bluetooth settings', 'type': 'Other'}, {'permission': 'modify system settings', 'type': 'Other'}, {'permission': 'prevent device from sleeping', 'type': 'Other'}, {'permission': 'run at startup', 'type': 'Other'}, {'permission': 'pair with Bluetooth devices', 'type': 'Other'}, {'permission': 'connect and disconnect from Wi-Fi', 'type': 'Other'}, {'permission': 'view network connections', 'type': 'Other'}, {'permission': 'full network access', 'type': 'Other'}, {'permission': 'read Google service configuration', 'type': 'Other'}, {'permission': 'measure app storage space', 'type': 'Other'}, {'permission': 'set an alarm', 'type': 'Other'}]",Google Assistant Go,Tools,4.2,226191.0,"500,000,000+",500000000.0,517982434,True,0.0,USD,Varies with device,8.0 and up,Google LLC,https://assistant.google.com/,apps-help@google.com,"Jan 30, 2018","Apr 23, 2021",Everyone,http://www.google.com/policies/privacy,False,False,False,2021-06-16 11:13:12
954,com.google.android.gm.lite,"[{'permission': 'read your own contact card', 'type': 'Identity'}, {'permission': 'find accounts on the device', 'type': 'Identity'}, {'permission': 'add or remove accounts', 'type': 'Identity'}, {'permission': 'modify or delete the contents of your USB storage', 'type': 'Photos/Media/Files'}, {'permission': 'read the contents of your USB storage', 'type': 'Photos/Media/Files'}, {'permission': 'modify your contacts', 'type': 'Contacts'}, {'permission': 'find accounts on the device', 'type': 'Contacts'}, {'permission': 'read your contacts', 'type': 'Contacts'}, {'permission': 'modify or delete the contents of your USB storage', 'type': 'Storage'}, {'permission': 'read the contents of your USB storage', 'type': 'Storage'}, {'permission': 'read calendar events plus confidential information', 'type': 'Calendar'}, {'permission': ""add or modify calendar events and send email to guests without owners' knowledge"", 'type': 'Calendar'}, {'permission': 'prevent device from sleeping', 'type': 'Other'}, {'permission': 'run at startup', 'type': 'Other'}, {'permission': 'read Google service configuration', 'type': 'Other'}, {'permission': 'full network access', 'type': 'Other'}, {'permission': 'measure app storage space', 'type': 'Other'}, {'permission': 'use accounts on the device', 'type': 'Other'}, {'permission': 'control Near Field Communication', 'type': 'Other'}, {'permission': 'view network connections', 'type': 'Other'}, {'permission': 'create accounts and set passwords', 'type': 'Other'}, {'permission': 'toggle sync on and off', 'type': 'Other'}, {'permission': 'install shortcuts', 'type': 'Other'}, {'permission': 'control vibration', 'type': 'Other'}, {'permission': 'read sync settings', 'type': 'Other'}]",Gmail Go,Communication,4.3,81103.0,"100,000,000+",100000000.0,482430648,True,0.0,USD,Varies with device,,Google LLC,http://support.google.com/mail/bin/topic.py?hl=en&topic=2451697&parent=2451730&ctx=topic,apps-help@google.com,"Feb 12, 2018","Nov 18, 2020",Everyone,http://www.google.com/policies/privacy,True,False,False,2021-06-16 00:44:18
955,com.asus.mobilemanager,"[{'permission': 'retrieve running apps', 'type': 'Device & app history'}, {'permission': 'read your Web bookmarks and history', 'type': 'Device & app history'}, {'permission': 'read phone status and identity', 'type': 'Phone'}, {'permission': 'read the contents of your USB storage', 'type': 'Photos/Media/Files'}, {'permission': 'modify or delete the contents of your USB storage', 'type': 'Photos/Media/Files'}, {'permission': 'read the contents of your USB storage', 'type': 'Storage'}, {'permission': 'modify or delete the contents of your USB storage', 'type': 'Storage'}, {'permission': 'view Wi-Fi connections', 'type': 'Wi-Fi connection information'}, {'permission': 'read phone status and identity', 'type': 'Device ID & call information'}, {'permission': 'view network connections', 'type': 'Other'}, {'permission': 'pair with Bluetooth devices', 'type': 'Other'}, {'permission': 'access Bluetooth settings', 'type': 'Other'}, {'permission': 'change network connectivity', 'type': 'Other'}, {'permission': 'connect and disconnect from Wi-Fi', 'type': 'Other'}, {'permission': 'measure app storage space', 'type': 'Other'}, {'permission': 'full network access', 'type': 'Other'}, {'permission': 'close other apps', 'type': 'Other'}, {'permission': 'run at startup', 'type': 'Other'}, {'permission': 'draw over other apps', 'type': 'Other'}, {'permission': 'control vibration', 'type': 'Other'}, {'permission': 'modify system settings', 'type': 'Other'}, {'permission': 'install shortcuts', 'type': 'Other'}]",Mobile Manager,Tools,4.3,43299.0,"50,000,000+",50000000.0,73744823,True,0.0,USD,20M,8.0 and up,"Mobile, ASUSTek Computer Inc.",http://www.ZenUI.com,zenui@asus.com,"Nov 16, 2015","Jul 28, 2019",Everyone,http://www.asus.com/Terms_of_Use_Notice_Privacy_Policy/Privacy_Policy/,False,False,False,2021-06-16 06:08:04
956,com.asus.splendid,"[{'permission': 'read the contents of your USB storage', 'type': 'Photos/Media/Files'}, {'permission': 'read the contents of your USB storage', 'type': 'Storage'}, {'permission': 'view network connections', 'type': 'Other'}, {'permission': 'full network access', 'type': 'Other'}, {'permission': 'run at startup', 'type': 'Other'}, {'permission': 'modify system settings', 'type': 'Other'}]",ASUS Splendid,Tools,4.4,52690.0,"50,000,000+",50000000.0,74603920,True,0.0,USD,4.7M,4.3 and up,"Mobile, ASUSTek Computer Inc.",http://www.asus.com,zenui@asus.com,"Jun 30, 2014","Apr 10, 2017",Everyone,,False,False,False,2021-06-16 05:49:54
957,com.asus.gallery,"[{'permission': 'read phone status and identity', 'type': 'Phone'}, {'permission': 'directly call phone numbers', 'type': 'Phone'}, {'permission': 'find accounts on the device', 'type': 'Contacts'}, {'permission': 'read your contacts', 'type': 'Contacts'}, {'permission': 'modify your contacts', 'type': 'Contacts'}, {'permission': 'read the contents of your USB storage', 'type': 'Storage'}, {'permission': 'modify or delete the contents of your USB storage', 'type': 'Storage'}, {'permission': 'precise location (GPS and network-based)', 'type': 'Location'}, {'permission': 'approximate location (network-based)', 'type': 'Location'}, {'permission': 'read calendar events plus confidential information', 'type': 'Calendar'}, {'permission': 'find accounts on the device', 'type': 'Identity'}, {'permission': 'add or remove accounts', 'type': 'Identity'}, {'permission': 'read your own contact card', 'type': 'Identity'}, {'permission': 'read phone status and identity', 'type': 'Device ID & call information'}, {'permission': 'view Wi-Fi connections', 'type': 'Wi-Fi connection information'}, {'permission': 'access USB storage filesystem', 'type': 'Photos/Media/Files'}, {'permission': 'read the contents of your USB storage', 'type': 'Photos/Media/Files'}, {'permission': 'modify or delete the contents of your USB storage', 'type': 'Photos/Media/Files'}, {'permission': 'prevent device from sleeping', 'type': 'Other'}, {'permission': 'modify system settings', 'type': 'Other'}, {'permission': 'read sync settings', 'type': 'Other'}, {'permission': 'mock location sources for testing', 'type': 'Other'}, {'permission': 'control vibration', 'type': 'Other'}, {'permission': 'set wallpaper', 'type': 'Other'}, {'permission': 'create accounts and set passwords', 'type': 'Other'}, {'permission': 'toggle sync on and off', 'type': 'Other'}, {'permission': 'use accounts on the device', 'type': 'Other'}, {'permission': 'connect and disconnect from Wi-Fi', 'type': 'Other'}, {'permission': 'read Google service configuration', 'type': 'Other'}, {'permission': 'view network connections', 'type': 'Other'}, {'permission': 'run at startup', 'type': 'Other'}, {'permission': 'full network access', 'type': 'Other'}]",ASUS Gallery,Photography,4.3,146028.0,"100,000,000+",100000000.0,111844846,True,0.0,USD,Varies with device,Varies with device,"Mobile, ASUSTek Computer Inc.",http://www.asus.com,zenui@asus.com,"Aug 20, 2014","May 16, 2019",Everyone,http://www.asus.com/Terms_of_Use_Notice_Privacy_Policy/Privacy_Policy/,False,False,False,2021-06-16 04:00:08
958,com.asus.easylauncher,"[{'permission': 'read your contacts', 'type': 'Contacts'}, {'permission': 'directly call phone numbers', 'type': 'Phone'}, {'permission': 'full network access', 'type': 'Other'}]",ASUS Easy Mode (ZenFone & Pad),Personalization,4.3,43952.0,"50,000,000+",50000000.0,78389843,True,0.0,USD,4.1M,4.2 and up,"Mobile, ASUSTek Computer Inc.",http://www.asus.com,zenui@asus.com,"Oct 7, 2014","Mar 04, 2016",Everyone,http://www.asus.com/Terms_of_Use_Notice_Privacy_Policy/Privacy_Policy/,False,False,False,2021-06-16 02:50:22
959,com.asus.soundrecorder,"[{'permission': 'access USB storage filesystem', 'type': 'Photos/Media/Files'}, {'permission': 'modify or delete the contents of your USB storage', 'type': 'Photos/Media/Files'}, {'permission': 'read the contents of your USB storage', 'type': 'Photos/Media/Files'}, {'permission': 'modify or delete the contents of your USB storage', 'type': 'Storage'}, {'permission': 'read the contents of your USB storage', 'type': 'Storage'}, {'permission': 'read phone status and identity', 'type': 'Phone'}, {'permission': 'record audio', 'type': 'Microphone'}, {'permission': 'read phone status and identity', 'type': 'Device ID & call information'}, {'permission': 'retrieve running apps', 'type': 'Device & app history'}, {'permission': 'draw over other apps', 'type': 'Other'}, {'permission': 'prevent device from sleeping', 'type': 'Other'}, {'permission': 'view network connections', 'type': 'Other'}, {'permission': 'send sticky broadcast', 'type': 'Other'}, {'permission': 'expand/collapse status bar', 'type': 'Other'}, {'permission': 'change your audio settings', 'type': 'Other'}, {'permission': 'full network access', 'type': 'Other'}]",ASUS Sound Recorder,Tools,4.3,41529.0,"100,000,000+",100000000.0,128589650,True,0.0,USD,Varies with device,Varies with device,"Mobile, ASUSTek Computer Inc.",http://www.asus.com,asus.zenui.apps@gmail.com,"Jul 21, 2014","Oct 16, 2019",Everyone,http://www.asus.com/Terms_of_Use_Notice_Privacy_Policy/Privacy_Policy/,False,False,False,2021-06-16 06:08:34
960,com.asus.asusincallui,"[{'permission': 'read your own contact card', 'type': 'Identity'}, {'permission': 'add or remove accounts', 'type': 'Identity'}, {'permission': 'directly call any phone numbers', 'type': 'Phone'}, {'permission': 'directly call phone numbers', 'type': 'Phone'}, {'permission': 'read phone status and identity', 'type': 'Phone'}, {'permission': 'modify phone state', 'type': 'Phone'}, {'permission': 'modify or delete the contents of your USB storage', 'type': 'Photos/Media/Files'}, {'permission': 'read the contents of your USB storage', 'type': 'Photos/Media/Files'}, {'permission': 'modify your contacts', 'type': 'Contacts'}, {'permission': 'read your contacts', 'type': 'Contacts'}, {'permission': 'modify or delete the contents of your USB storage', 'type': 'Storage'}, {'permission': 'read the contents of your USB storage', 'type': 'Storage'}, {'permission': 'read phone status and identity', 'type': 'Device ID & call information'}, {'permission': 'take pictures and videos', 'type': 'Camera'}, {'permission': 'retrieve running apps', 'type': 'Device & app history'}, {'permission': 'precise location (GPS and network-based)', 'type': 'Location'}, {'permission': 'approximate location (network-based)', 'type': 'Location'}, {'permission': 'prevent device from sleeping', 'type': 'Other'}, {'permission': 'run at startup', 'type': 'Other'}, {'permission': 'draw over other apps', 'type': 'Other'}, {'permission': 'change your audio settings', 'type': 'Other'}, {'permission': 'full network access', 'type': 'Other'}, {'permission': 'use accounts on the device', 'type': 'Other'}, {'permission': 'control Near Field Communication', 'type': 'Other'}, {'permission': 'view network connections', 'type': 'Other'}, {'permission': 'reorder running apps', 'type': 'Other'}, {'permission': 'install shortcuts', 'type': 'Other'}, {'permission': 'control vibration', 'type': 'Other'}, {'permission': 'read sync settings', 'type': 'Other'}, {'permission': 'send sticky broadcast', 'type': 'Other'}]",ASUS Calling Screen,Productivity,4.2,139176.0,"50,000,000+",50000000.0,96884758,True,0.0,USD,9.4M,4.4 and up,"Mobile, ASUSTek Computer Inc.",http://www.zenui.com/,zenui@asus.com,"Aug 17, 2014","Jan 03, 2019",Everyone,https://www.asus.com/Terms_of_Use_Notice_Privacy_Policy/Privacy_Policy/,False,False,False,2021-06-16 07:04:40
961,com.motorola.photoeditor,"[{'permission': 'read the contents of your USB storage', 'type': 'Photos/Media/Files'}, {'permission': 'modify or delete the contents of your USB storage', 'type': 'Photos/Media/Files'}, {'permission': 'read the contents of your USB storage', 'type': 'Storage'}, {'permission': 'modify or delete the contents of your USB storage', 'type': 'Storage'}]",Moto Photo Editor,Photography,4.2,17626.0,"100,000,000+",100000000.0,110955915,True,0.0,USD,17M,7.0 and up,Motorola Mobility LLC.,http://www.motorola.com,playstor@motorola.com,"Jul 25, 2017","Jun 14, 2018",Everyone,http://www.motorola.com/device-privacy,False,False,False,2021-06-16 07:43:15
962,com.motorola.slpc,"[{'permission': 'approximate location (network-based)', 'type': 'Location'}, {'permission': 'precise location (GPS and network-based)', 'type': 'Location'}, {'permission': 'view Wi-Fi connections', 'type': 'Wi-Fi connection information'}, {'permission': 'view network connections', 'type': 'Other'}, {'permission': 'pair with Bluetooth devices', 'type': 'Other'}, {'permission': 'connect and disconnect from Wi-Fi', 'type': 'Other'}, {'permission': 'prevent device from sleeping', 'type': 'Other'}]",Motorola Modality Services,Communication,4.1,11528.0,"50,000,000+",50000000.0,73617693,True,0.0,USD,155k,4.2 and up,Motorola Mobility LLC.,http://www.motorola.com,playstor@motorola.com,"May 22, 2014","May 22, 2014",Everyone,http://www.motorola.com/device-privacy,False,False,False,2021-06-16 13:24:17
963,com.asus.weathertime,"[{'permission': 'read the contents of your USB storage', 'type': 'Storage'}, {'permission': 'modify or delete the contents of your USB storage', 'type': 'Storage'}, {'permission': 'precise location (GPS and network-based)', 'type': 'Location'}, {'permission': 'read the contents of your USB storage', 'type': 'Photos/Media/Files'}, {'permission': 'modify or delete the contents of your USB storage', 'type': 'Photos/Media/Files'}, {'permission': 'view network connections', 'type': 'Other'}, {'permission': 'run at startup', 'type': 'Other'}, {'permission': 'full network access', 'type': 'Other'}, {'permission': 'prevent device from sleeping', 'type': 'Other'}, {'permission': 'control vibration', 'type': 'Other'}]",ASUS Weather,Weather,4.3,4863.0,"100,000,000+",100000000.0,114400378,True,0.0,USD,Varies with device,Varies with device,"Mobile, ASUSTek Computer Inc.",http://www.asus.com,zenui@asus.com,"Jul 4, 2014","Jul 25, 2019",Everyone,http://www.asus.com/Terms_of_Use_Notice_Privacy_Policy/Privacy_Policy/,True,False,False,2021-06-15 23:23:09
964,com.motorola.fmplayer,"[{'permission': 'modify or delete the contents of your USB storage', 'type': 'Storage'}, {'permission': 'read the contents of your USB storage', 'type': 'Storage'}, {'permission': 'read phone status and identity', 'type': 'Phone'}, {'permission': 'modify or delete the contents of your USB storage', 'type': 'Photos/Media/Files'}, {'permission': 'read the contents of your USB storage', 'type': 'Photos/Media/Files'}, {'permission': 'record audio', 'type': 'Microphone'}, {'permission': 'read phone status and identity', 'type': 'Device ID & call information'}, {'permission': 'change your audio settings', 'type': 'Other'}, {'permission': 'expand/collapse status bar', 'type': 'Other'}, {'permission': 'full network access', 'type': 'Other'}, {'permission': 'prevent device from sleeping', 'type': 'Other'}]",FM Radio,Music & Audio,4.1,95074.0,"100,000,000+",100000000.0,379008865,True,0.0,USD,Varies with device,Varies with device,Motorola Mobility LLC.,http://www.motorola.com,playstor@motorola.com,"Nov 13, 2013","Dec 08, 2020",Everyone,http://www.motorola.com/device-privacy,False,False,False,2021-06-15 20:38:30
965,com.motorola.timezonedata,[],Time Zone Data,Tools,4.2,11548.0,"100,000,000+",100000000.0,117849183,True,0.0,USD,Varies with device,,Motorola Mobility LLC.,http://www.motorola.com,playstor@motorola.com,"Sep 19, 2019","Jul 06, 2020",Everyone,http://www.motorola.com/device-privacy,False,False,False,2021-06-16 01:31:54
